directorial	1	0.0003067250	-0.0023973745
directors	2	0.0007040500	0.0079738501
directs	1	0.0002516000	0.0050698684
disappointed	2	0.0010770500	0.0070436755
disaster	1	0.0005678000	0.0014923533
disbelief	0	0.0000000000	0.0000000000
disciplined	0	0.0000000000	0.0000000000
discover	1	0.0003903000	0.0048814884
discovering	1	0.0002516000	0.0046803136
discovers	1	0.0003357500	0.0083780427
discovery	1	0.0001419250	0.0003730226
discussion	1	0.0010935000	-0.0163728000
disengagement	0	0.0000000000	0.0000000000
dishonest	1	0.0007363250	0.0130443990
disney	0	0.0000000000	0.0000000000
disneyfied	0	0.0000000000	0.0000000000
dispersion	1	0.0003306750	0.0051084588
displayed	1	0.0003972750	0.0111953307
displays	0	0.0000000000	0.0000000000
dissonance	0	0.0000000000	0.0000000000
distance	1	0.0003377250	-0.0026396717
distorted	1	0.0002754500	-0.0051781316
distrust	0	0.0000000000	0.0000000000
disturbed	1	0.0002516000	0.0046803136
disturbing	2	0.0011408750	0.0076572833
disused	1	0.0001419250	0.0003730226
divorce	2	0.0004786750	-0.0000986001
do	7	0.0022599500	0.0338396093
documentary	0	0.0000000000	0.0000000000
documenting	0	0.0000000000	0.0000000000
does	6	0.0021361250	0.0019135220
doesn	6	0.0022949250	0.0115756324
doggedly	0	0.0000000000	0.0000000000
doing	0	0.0000000000	0.0000000000
doll	0	0.0000000000	0.0000000000
domineering	1	0.0003377250	-0.0026396717
domino	0	0.0000000000	0.0000000000
don	14	0.0048238750	-0.0226177139
done	2	0.0025044000	0.0043802901
donna	5	0.0017226250	0.0355362008
doo	1	0.0006102000	-0.0049359133
doors	1	0.0001289000	0.0003387889
double	1	0.0006102000	-0.0049359133
doubt	2	0.0006921250	0.0105484911
down	2	0.0010023250	-0.0007912427
dozen	0	0.0000000000	0.0000000000
drag	1	0.0006102000	-0.0049359133
dragged	0	0.0000000000	0.0000000000
dragons	0	0.0000000000	0.0000000000
dragstrip	3	0.0022901250	-0.0300742134
draining	2	0.0005425750	-0.0103145563
drama	4	0.0024367750	0.0113143666
dramas	1	0.0003408250	0.0070685758
dramatic	3	0.0015373250	0.0261476172
dramatization	1	0.0006347250	0.0075923842
drawn	1	0.0003306750	0.0051084588
draws	1	0.0008627750	0.0063526048
dreadful	2	0.0009771000	-0.0115976348
dream	0	0.0000000000	0.0000000000
dreams	1	0.0007564250	-0.0055268116
drenched	1	0.0002754500	-0.0051781316
drenching	0	0.0000000000	0.0000000000
dress	1	0.0007218500	-0.0149809273
dressing	0	0.0000000000	0.0000000000
drifts	0	0.0000000000	0.0000000000
drink	0	0.0000000000	0.0000000000
drinking	1	0.0009931250	-0.0148699012
drinks	0	0.0000000000	0.0000000000
drive	1	0.0016483750	-0.0307628482
driven	0	0.0000000000	0.0000000000
driver	0	0.0000000000	0.0000000000
drives	0	0.0000000000	0.0000000000
drone	0	0.0000000000	0.0000000000
drones	1	0.0008242250	-0.0174492568
drown	1	0.0001419250	0.0003730226
drug	0	0.0000000000	0.0000000000
drugs	0	0.0000000000	0.0000000000
drunk	1	0.0001419250	0.0003730226
dubbed	0	0.0000000000	0.0000000000
duck	1	0.0016483750	-0.0307628482
due	2	0.0008174000	0.0117520681
dull	2	0.0005080750	-0.0040251511
dulled	0	0.0000000000	0.0000000000
dumb	1	0.0003408250	0.0070685758
during	2	0.0006853750	-0.0138640565
dvd	1	0.0003408250	0.0070685758
dwarfs	1	0.0003377250	-0.0026396717
dying	1	0.0002516000	0.0046803136
dysfunctional	1	0.0003377250	-0.0026396717
e	0	0.0000000000	0.0000000000
each	2	0.0010750750	0.0062670625
earlier	1	0.0003377250	-0.0026396717
early	1	0.0002678250	0.0033496916
earrings	0	0.0000000000	0.0000000000
earth	1	0.0006347250	-0.0131733591
ease	1	0.0010935000	-0.0163728000
easily	1	0.0008907250	0.0000030471
east	1	0.0003219500	-0.0061786703
easy	1	0.0008799000	-0.0126305793
eat	0	0.0000000000	0.0000000000
ecstasy	0	0.0000000000	0.0000000000
edge	1	0.0007314750	0.0113331821
edges	0	0.0000000000	0.0000000000
editing	2	0.0008535750	0.0094122031
editor	1	0.0002516000	0.0046803136
eerie	1	0.0006817750	0.0060557057
effect	0	0.0000000000	0.0000000000
effective	0	0.0000000000	0.0000000000
effects	1	0.0001289000	0.0003387889
effort	3	0.0034620250	-0.0247276227
either	5	0.0022495250	-0.0147745153
elections	1	0.0002516000	0.0050698684
elevated	1	0.0002754500	-0.0051781316
eleventh	0	0.0000000000	0.0000000000
elite	1	0.0003219500	-0.0061786703
else	5	0.0023299000	-0.0197383127
elusive	1	0.0003903000	0.0048814884
embarrassing	1	0.0006754750	-0.0052795388
emergence	0	0.0000000000	0.0000000000
emery	1	0.0002516000	0.0046803136
emotion	1	0.0008002750	-0.0100707804
emotional	1	0.0002516000	0.0046803136
emotionally	0	0.0000000000	0.0000000000
emotions	0	0.0000000000	0.0000000000
empathizes	0	0.0000000000	0.0000000000
emphatic	0	0.0000000000	0.0000000000
en	1	0.0003903000	0.0048814884
enablers	0	0.0000000000	0.0000000000
enamored	2	0.0012234250	0.0020227732
encountering	1	0.0008367250	-0.0066973172
encourages	0	0.0000000000	0.0000000000
end	8	0.0023550000	-0.0034624017
ending	2	0.0007001250	0.0160750881
endless	1	0.0003219500	-0.0061786703
endlessly	0	0.0000000000	0.0000000000
ends	1	0.0003357500	0.0083780427
endures	0	0.0000000000	0.0000000000
energy	1	0.0003219500	-0.0061786703
engaging	2	0.0015531500	-0.0077266158
england	0	0.0000000000	0.0000000000
english	0	0.0000000000	0.0000000000
enjoy	2	0.0013584500	0.0073664093
enjoyed	4	0.0018224500	-0.0047820421
enough	6	0.0026611000	-0.0089814530
ensuing	0	0.0000000000	0.0000000000
entendres	1	0.0006102000	-0.0049359133
entertain	0	0.0000000000	0.0000000000
entertained	2	0.0007053500	0.0072341056
entertaining	4	0.0014337500	-0.0159653651
entertainment	2	0.0009884250	-0.0014782027
enthralled	1	0.0007314750	0.0113331821
enthralling	1	0.0003544750	0.0044334246
entire	1	0.0004538750	0.0126768419
entitled	1	0.0003903000	0.0048814884
episode	1	0.0007889000	0.0038314257
equal	0	0.0000000000	0.0000000000
equally	1	0.0008242250	-0.0174492568
er	0	0.0000000000	0.0000000000
era	2	0.0014341000	-0.0171135081
erotic	0	0.0000000000	0.0000000000
escape	0	0.0000000000	0.0000000000
escaped	1	0.0002516000	0.0046803136
escort	1	0.0008002750	-0.0100707804
especially	4	0.0020743750	-0.0106082511
essence	1	0.0003972750	0.0111953307
established	1	0.0003357500	0.0083780427
establishing	1	0.0003306750	0.0051084588
establishment	0	0.0000000000	0.0000000000
establishments	0	0.0000000000	0.0000000000
estate	1	0.0001419250	0.0003730226
estranged	1	0.0002516000	0.0046803136
estrangement	1	0.0002754500	-0.0051781316
etc	1	0.0005353750	-0.0041845118
even	14	0.0055031750	-0.0253685577
evening	1	0.0007314750	0.0113331821
evenings	1	0.0003903000	0.0048814884
event	1	0.0007216000	0.0203349081
events	5	0.0022541750	0.0112268632
eventually	4	0.0017922500	-0.0147315142
ever	4	0.0022237000	-0.0091000362
every	4	0.0018174250	0.0175234866
everybody	0	0.0000000000	0.0000000000
everyone	4	0.0015445750	-0.0119283557
everything	3	0.0022644750	0.0113110911
everywhere	1	0.0003003250	0.0046395945
evicted	1	0.0007599250	-0.0060825943
evident	0	0.0000000000	0.0000000000
evil	1	0.0013148250	-0.0009365680
evokes	1	0.0003306750	0.0051084588
ex	2	0.0007455750	0.0117168653
exact	0	0.0000000000	0.0000000000
exactly	2	0.0009404500	-0.0069503520
example	1	0.0007678750	-0.0110225095
exceedingly	0	0.0000000000	0.0000000000
excellent	6	0.0029192750	-0.0176612845
except	1	0.0002830750	0.0070636320
exception	1	0.0003408250	0.0070685758
exceptionally	1	0.0003003250	0.0046395945
exchange	0	0.0000000000	0.0000000000
exchanges	1	0.0006102000	-0.0049359133
excitement	1	0.0001419250	0.0003730226
excoriated	1	0.0010619000	-0.0166041122
excruciatingly	1	0.0008002750	-0.0100707804
excuse	0	0.0000000000	0.0000000000
exemplary	1	0.0003003250	0.0046395945
exercises	0	0.0000000000	0.0000000000
exist	1	0.0003408250	0.0070685758
existence	2	0.0005829750	0.0086840273
existential	1	0.0003377250	-0.0026396717
exiting	0	0.0000000000	0.0000000000
expect	4	0.0022174250	-0.0004219663
expected	3	0.0010806250	-0.0046612670
expecting	1	0.0004997500	0.0139581420
expensive	0	0.0000000000	0.0000000000
experience	0	0.0000000000	0.0000000000
explain	0	0.0000000000	0.0000000000
exploitationer	0	0.0000000000	0.0000000000
exploits	1	0.0007777500	-0.0056041827
explores	0	0.0000000000	0.0000000000
exposes	0	0.0000000000	0.0000000000
exposing	0	0.0000000000	0.0000000000
expressing	0	0.0000000000	0.0000000000
expressionist	1	0.0002754500	-0.0051781316
expressions	0	0.0000000000	0.0000000000
exteriors	1	0.0003357500	0.0083780427
extra	1	0.0002579000	0.0006778407
extreme	1	0.0002754500	-0.0051781316
extremes	0	0.0000000000	0.0000000000
eye	1	0.0010935000	-0.0163728000
eyes	0	0.0000000000	0.0000000000
f	1	0.0007218500	-0.0149809273
fabulous	0	0.0000000000	0.0000000000
face	1	0.0006687500	0.0118472711
faces	1	0.0001419250	0.0003730226
facial	0	0.0000000000	0.0000000000
facing	1	0.0001419250	0.0003730226
fact	4	0.0015729750	-0.0027164644
faded	1	0.0006817750	0.0060557057
fail	0	0.0000000000	0.0000000000
failed	1	0.0016241750	-0.0365085135
fails	1	0.0006347250	0.0075923842
fairways	0	0.0000000000	0.0000000000
fake	0	0.0000000000	0.0000000000
fall	1	0.0008907250	0.0000030471
falling	0	0.0000000000	0.0000000000
falls	0	0.0000000000	0.0000000000
false	1	0.0006192000	0.0054998980
fame	2	0.0008767750	0.0115349112
familiar	2	0.0004027250	0.0073781091
familiarity	0	0.0000000000	0.0000000000
family	2	0.0009232000	-0.0093829420
fan	3	0.0015865500	-0.0011503626
fanatic	1	0.0006102000	-0.0049359133
fans	1	0.0004570000	0.0085012055
fantastic	3	0.0016776500	0.0256489115
far	5	0.0015595500	0.0007840854
fare	1	0.0006347250	0.0075923842
fares	1	0.0008627750	0.0063526048
farley	0	0.0000000000	0.0000000000
fart	1	0.0002754500	-0.0051781316
fashion	1	0.0004538750	0.0126768419
fashionable	0	0.0000000000	0.0000000000
fashioned	1	0.0002285000	0.0042506028
fashions	1	0.0001419250	0.0003730226
fast	1	0.0001419250	0.0003730226
faster	1	0.0003357500	0.0083780427
father	0	0.0000000000	0.0000000000
fault	0	0.0000000000	0.0000000000
favorite	4	0.0020646250	-0.0034540684
favourite	1	0.0001289000	0.0003387889
faye	0	0.0000000000	0.0000000000
fear	0	0.0000000000	0.0000000000
feature	0	0.0000000000	0.0000000000
feel	4	0.0012521250	0.0135992384
feeling	4	0.0012557750	0.0126614588
feelings	2	0.0011894500	-0.0062106346
feels	1	0.0008627750	0.0063526048
fegsen	0	0.0000000000	0.0000000000
fell	0	0.0000000000	0.0000000000
felt	4	0.0019996250	0.0079443524
female	1	0.0006102000	-0.0049359133
fence	0	0.0000000000	0.0000000000
festival	0	0.0000000000	0.0000000000
fetched	1	0.0007889000	0.0038314257
fetish	0	0.0000000000	0.0000000000
few	4	0.0012677750	0.0070713155
fiction	1	0.0012694250	-0.0240380732
fiend	1	0.0006347250	0.0075923842
fight	2	0.0012216250	-0.0102655096
fighting	1	0.0006687500	0.0118472711
figure	1	0.0003482750	-0.0047868960
files	1	0.0006817750	0.0060557057
fill	1	0.0006870000	-0.0050195586
filled	0	0.0000000000	0.0000000000
filler	0	0.0000000000	0.0000000000
film	26	0.0091435000	-0.0181386502
filmed	1	0.0011941500	-0.0008506096
films	4	0.0015926750	-0.0103515701
final	0	0.0000000000	0.0000000000
finale	0	0.0000000000	0.0000000000
finally	2	0.0004614750	0.0077579651
financially	1	0.0007889000	0.0038314257
find	7	0.0027064250	-0.0084910158
finds	2	0.0006548000	0.0090730190
fine	1	0.0008784500	0.0007639100
finely	1	0.0002516000	0.0046803136
finger	1	0.0007777500	-0.0056041827
finish	1	0.0003834500	-0.0052703619
finished	1	0.0003834500	-0.0052703619
firemen	0	0.0000000000	0.0000000000
first	5	0.0019751500	-0.0007019173
fischer	0	0.0000000000	0.0000000000
fisher	1	0.0008907250	0.0000030471
fitting	0	0.0000000000	0.0000000000
five	1	0.0006308250	-0.0042715262
fix	1	0.0006817750	0.0060557057
flabby	0	0.0000000000	0.0000000000
flames	0	0.0000000000	0.0000000000
flashbacks	1	0.0001419250	0.0003730226
flat	1	0.0008089750	0.0000027674
flawed	1	0.0008089750	0.0000027674
flawlessly	1	0.0003834500	-0.0052703619
flaws	1	0.0003219500	-0.0061786703
flesh	1	0.0001419250	0.0003730226
fleshed	1	0.0009127000	0.0103090329
flick	2	0.0007538500	-0.0035321737
flicks	0	0.0000000000	0.0000000000
flight	2	0.0005288250	0.0092439861
flitter	0	0.0000000000	0.0000000000
float	0	0.0000000000	0.0000000000
floods	1	0.0001419250	0.0003730226
floor	0	0.0000000000	0.0000000000
flourishes	0	0.0000000000	0.0000000000
flown	1	0.0001419250	0.0003730226
flying	1	0.0002579000	0.0006778407
folks	1	0.0006102000	-0.0049359133
follow	0	0.0000000000	0.0000000000
followable	1	0.0009127000	0.0103090329
followed	1	0.0001419250	0.0003730226
follows	1	0.0005170750	0.0071124736
fond	1	0.0006102000	-0.0049359133
foot	1	0.0003408250	0.0070685758
footage	1	0.0002839500	0.0007463081
for	26	0.0099053250	-0.0243341048
forcedly	0	0.0000000000	0.0000000000
forehead	1	0.0002516000	0.0050698684
foreheads	0	0.0000000000	0.0000000000
foreshadowing	0	0.0000000000	0.0000000000
forever	0	0.0000000000	0.0000000000
forget	2	0.0010671500	0.0050777537
forgotten	1	0.0001289000	0.0003387889
form	2	0.0011929500	-0.0108297588
formal	1	0.0009688000	-0.0139066999
former	1	0.0002516000	0.0046803136
formulaic	0	0.0000000000	0.0000000000
forrest	1	0.0009688000	-0.0139066999
forward	1	0.0003972750	0.0111953307
fought	0	0.0000000000	0.0000000000
foul	1	0.0008367250	-0.0066973172
found	5	0.0017698250	0.0168784037
foundations	1	0.0006817750	0.0060557057
fourteen	1	0.0003357500	0.0083780427
fox	0	0.0000000000	0.0000000000
foxworth	1	0.0001419250	0.0003730226
fragile	1	0.0003972750	0.0111953307
frail	1	0.0001419250	0.0003730226
frailty	0	0.0000000000	0.0000000000
framing	1	0.0003357500	0.0083780427
francis	0	0.0000000000	0.0000000000
franco	0	0.0000000000	0.0000000000
frankenstein	1	0.0002516000	0.0050698684
fraud	1	0.0003408250	0.0070685758
frederic	1	0.0009688000	-0.0139066999
freedom	0	0.0000000000	0.0000000000
freeways	0	0.0000000000	0.0000000000
frenetic	0	0.0000000000	0.0000000000
frequents	1	0.0003357500	0.0083780427
fresh	1	0.0006102000	-0.0049359133
friday	1	0.0005764500	0.0068953167
friend	2	0.0008715500	0.0115458982
friendly	0	0.0000000000	0.0000000000
friends	1	0.0002661000	0.0066400512
friendship	1	0.0005693250	0.0078311832
friendships	0	0.0000000000	0.0000000000
from	18	0.0061865000	0.0013521691
front	1	0.0002924000	-0.0056115645
fruity	1	0.0006102000	-0.0049359133
full	2	0.0004427750	0.0015329610
fume	1	0.0009127000	0.0103090329
fumes	1	0.0002516000	0.0050698684
fun	1	0.0006102000	-0.0049359133
funeral	0	0.0000000000	0.0000000000
funnier	1	0.0003377250	-0.0026396717
funny	4	0.0030151000	-0.0203158692
further	1	0.0003049250	0.0076088598
future	2	0.0019882750	-0.0206564081
fyi	0	0.0000000000	0.0000000000
gabriel	6	0.0029974500	0.0605735968
gained	0	0.0000000000	0.0000000000
galiena	0	0.0000000000	0.0000000000
game	0	0.0000000000	0.0000000000
games	0	0.0000000000	0.0000000000
gangsters	0	0.0000000000	0.0000000000
garb	0	0.0000000000	0.0000000000
gas	2	0.0003574000	0.0045893917
gave	1	0.0016178500	0.0000055345
gay	3	0.0013027750	-0.0062894870
gender	0	0.0000000000	0.0000000000
genera	1	0.0016483750	-0.0307628482
general	2	0.0013337750	0.0000462626
generally	1	0.0010619000	-0.0166041122
generated	1	0.0001419250	0.0003730226
generation	1	0.0003408250	0.0070685758
generic	0	0.0000000000	0.0000000000
genre	1	0.0003049250	0.0076088598
gentlemen	0	0.0000000000	0.0000000000
genuinely	1	0.0002516000	0.0046803136
george	2	0.0004864000	0.0052822323
german	1	0.0002714250	-0.0052090250
get	6	0.0041404250	-0.0433229609
gets	3	0.0010839250	0.0150519063
getting	5	0.0026564250	-0.0307977049
ghetto	1	0.0007363250	0.0130443990
ghost	3	0.0038749500	-0.0545041574
ghosts	0	0.0000000000	0.0000000000
giant	1	0.0003219500	-0.0061786703
girl	0	0.0000000000	0.0000000000
girls	0	0.0000000000	0.0000000000
give	5	0.0023968250	0.0178131460
given	4	0.0010764000	0.0199769429
gives	4	0.0014055750	0.0224564341
giving	3	0.0009709000	0.0148551687
glass	0	0.0000000000	0.0000000000
gloss	1	0.0003972750	0.0111953307
glossy	0	0.0000000000	0.0000000000
go	5	0.0021225000	0.0003100845
goal	1	0.0006347250	0.0075923842
god	1	0.0003408250	0.0070685758
godby	1	0.0003408250	0.0070685758
goddard	1	0.0002516000	0.0050698684
goes	3	0.0007623250	0.0117742273
going	4	0.0013217000	-0.0143462179
gold	0	0.0000000000	0.0000000000
goldberg	1	0.0006945750	-0.0047031987
golf	0	0.0000000000	0.0000000000
golfer	0	0.0000000000	0.0000000000
golfers	0	0.0000000000	0.0000000000
gone	2	0.0012185250	0.0058098580
good	18	0.0072534250	-0.0059078670
got	2	0.0007977250	0.0003091344
gothic	0	0.0000000000	0.0000000000
grable	0	0.0000000000	0.0000000000
grace	1	0.0012694250	-0.0240380732
graceful	0	0.0000000000	0.0000000000
grader	1	0.0009688000	-0.0139066999
gradual	0	0.0000000000	0.0000000000
graduates	0	0.0000000000	0.0000000000
grand	0	0.0000000000	0.0000000000
granger	0	0.0000000000	0.0000000000
grant	1	0.0001419250	0.0003730226
grass	0	0.0000000000	0.0000000000
grassy	0	0.0000000000	0.0000000000
grate	0	0.0000000000	0.0000000000
gratifying	0	0.0000000000	0.0000000000
gratitude	1	0.0003306750	0.0051084588
gratuitous	0	0.0000000000	0.0000000000
graveyard	0	0.0000000000	0.0000000000
great	7	0.0031737000	0.0203086590
greatest	0	0.0000000000	0.0000000000
green	0	0.0000000000	0.0000000000
greens	0	0.0000000000	0.0000000000
greenwood	0	0.0000000000	0.0000000000
grim	0	0.0000000000	0.0000000000
gripping	1	0.0007314750	0.0113331821
grips	1	0.0009463000	0.0008229131
gritty	1	0.0007564250	-0.0055268116
grounding	0	0.0000000000	0.0000000000
group	1	0.0012694250	-0.0240380732
grown	1	0.0002285000	0.0042506028
guarantee	1	0.0007462750	0.0109007462
guardian	1	0.0003357500	0.0083780427
guess	1	0.0003834500	-0.0052703619
guessed	1	0.0008367250	-0.0066973172
guide	1	0.0005764500	0.0068953167
gun	0	0.0000000000	0.0000000000
guns	1	0.0007218500	-0.0149809273
gut	0	0.0000000000	0.0000000000
guy	3	0.0015038750	0.0077587110
gymnastic	0	0.0000000000	0.0000000000
habit	0	0.0000000000	0.0000000000
habits	1	0.0003377250	-0.0026396717
hackneyed	1	0.0008242250	-0.0174492568
hacks	1	0.0003972750	0.0111953307
had	11	0.0041325000	-0.0283266914
hair	0	0.0000000000	0.0000000000
haircut	0	0.0000000000	0.0000000000
half	1	0.0003961000	0.0110631717
halitosis	1	0.0002754500	-0.0051781316
hall	2	0.0004292250	0.0049783834
hallucinatory	0	0.0000000000	0.0000000000
hammers	1	0.0016241750	-0.0365085135
hand	2	0.0007382500	-0.0084950501
handed	1	0.0007218500	-0.0149809273
handicaps	0	0.0000000000	0.0000000000
hands	1	0.0003290750	0.0041157464
hang	0	0.0000000000	0.0000000000
hangout	1	0.0008367250	-0.0066973172
happen	0	0.0000000000	0.0000000000
happened	4	0.0015726750	-0.0006124663
happening	2	0.0017062250	-0.0052596812
happens	3	0.0010128500	-0.0010461414
happiness	0	0.0000000000	0.0000000000
happy	1	0.0002754500	-0.0051781316
hard	2	0.0012377750	-0.0034403103
harmless	1	0.0008367250	-0.0066973172
harmon	2	0.0021059250	-0.0374291036
harrelson	2	0.0009889250	-0.0151850129
harrison	1	0.0012694250	-0.0263461994
harrowing	2	0.0006548000	0.0090730190
harry	0	0.0000000000	0.0000000000
harsh	1	0.0001419250	0.0003730226
has	13	0.0052779000	0.0591833731
hate	0	0.0000000000	0.0000000000
hatred	0	0.0000000000	0.0000000000
hats	0	0.0000000000	0.0000000000
haunted	2	0.0017756750	-0.0259128227
haunting	0	0.0000000000	0.0000000000
have	26	0.0091408000	0.0322018533
haven	1	0.0008367250	-0.0066973172
having	5	0.0014105500	-0.0156464079
hazy	1	0.0007564250	-0.0055268116
hbo	0	0.0000000000	0.0000000000
he	18	0.0078930250	0.0326369221
head	0	0.0000000000	0.0000000000
heads	0	0.0000000000	0.0000000000
hear	1	0.0010419250	0.0009060697
heard	1	0.0003357500	0.0083780427
heart	1	0.0003067250	-0.0023973745
hearted	1	0.0002516000	0.0046803136
heartland	0	0.0000000000	0.0000000000
heat	1	0.0003219500	-0.0061786703
heavy	0	0.0000000000	0.0000000000
heck	0	0.0000000000	0.0000000000
held	1	0.0005693250	0.0078311832
helicopters	1	0.0001419250	0.0003730226
hell	1	0.0007462750	0.0109007462
help	3	0.0012425000	0.0163651810
helped	1	0.0003306750	0.0051084588
helps	2	0.0005893000	0.0144180568
her	11	0.0048616500	-0.0231997147
here	7	0.0023477250	0.0188635679
hero	0	0.0000000000	0.0000000000
heroic	0	0.0000000000	0.0000000000
heroism	0	0.0000000000	0.0000000000
herself	0	0.0000000000	0.0000000000
hi	1	0.0002839500	0.0007463081
hid	1	0.0006347250	-0.0131733591
hides	1	0.0003306750	0.0051084588
high	2	0.0030700250	0.0187883096
higher	1	0.0007268250	-0.0091464746
highly	3	0.0009915250	0.0075156637
highway	1	0.0003306750	0.0051084588
hilarious	1	0.0003067250	-0.0023973745
hill	0	0.0000000000	0.0000000000
hills	0	0.0000000000	0.0000000000
him	6	0.0013726500	0.0123312874
himself	9	0.0026859500	0.0316867824
hints	2	0.0017767250	-0.0091002613
his	21	0.0090918000	0.0496370178
historic	0	0.0000000000	0.0000000000
historical	0	0.0000000000	0.0000000000
history	0	0.0000000000	0.0000000000
hit	1	0.0001419250	0.0003730226
hitchcock	3	0.0015954250	0.0020759718
hitchcockian	2	0.0009108750	0.0211780474
hits	1	0.0001419250	0.0003730226
hiv	1	0.0003357500	0.0083780427
hoax	1	0.0002516000	0.0046803136
hobo	1	0.0007363250	0.0130443990
hokey	1	0.0006817750	0.0060557057
hokum	1	0.0008367250	-0.0066973172
holes	2	0.0010104750	0.0124194719
hollow	3	0.0022901250	-0.0300742134
hollywood	2	0.0011094000	-0.0056807835
home	2	0.0005438750	0.0088628274
homeless	2	0.0012571500	0.0238205880
homelessness	2	0.0010374750	0.0046071591
homes	0	0.0000000000	0.0000000000
homosexual	1	0.0003219500	-0.0061786703
homosexuality	1	0.0008242250	-0.0174492568
honesty	0	0.0000000000	0.0000000000
hongshen	0	0.0000000000	0.0000000000
hongsheng	0	0.0000000000	0.0000000000
hood	0	0.0000000000	0.0000000000
hoodwink	1	0.0002516000	0.0046803136
hope	1	0.0002285000	0.0042506028
hopefully	1	0.0016241750	-0.0365085135
horrible	3	0.0019028500	-0.0390815922
horribly	0	0.0000000000	0.0000000000
horrific	1	0.0003408250	0.0070685758
horror	3	0.0029900250	-0.0536479767
horse	0	0.0000000000	0.0000000000
horserace	0	0.0000000000	0.0000000000
hospital	2	0.0012879500	0.0173471691
host	3	0.0010878500	0.0150249233
hot	4	0.0031874250	-0.0474281017
hour	5	0.0014761000	0.0145554452
hours	2	0.0011716500	-0.0162540301
house	2	0.0017756750	-0.0259128227
houselessness	1	0.0002516000	0.0050698684
how	10	0.0041167750	-0.0225539563
howard	2	0.0017255750	-0.0233348157
however	8	0.0025325250	0.0127847946
howlers	1	0.0003377250	-0.0026396717
huge	1	0.0001289000	0.0003387889
huh	0	0.0000000000	0.0000000000
human	2	0.0004875000	0.0122200668
humble	0	0.0000000000	0.0000000000
humidity	1	0.0003219500	-0.0061786703
humility	0	0.0000000000	0.0000000000
humor	1	0.0006167000	0.0095549040
humorous	0	0.0000000000	0.0000000000
hung	1	0.0006945750	-0.0047031987
hungry	0	0.0000000000	0.0000000000
hunted	0	0.0000000000	0.0000000000
hurt	1	0.0003377250	-0.0026396717
hushed	1	0.0003357500	0.0083780427
hybrid	1	0.0006347250	0.0075923842
hypnotic	1	0.0003357500	0.0083780427
i	30	0.0192136500	-0.0038147442
ice	0	0.0000000000	0.0000000000
iconic	0	0.0000000000	0.0000000000
idea	2	0.0010933500	-0.0147415727
idealistic	0	0.0000000000	0.0000000000
idealized	0	0.0000000000	0.0000000000
ideas	1	0.0001419250	0.0003730226
identity	1	0.0002501750	-0.0047029917
idiots	1	0.0008907250	0.0000030471
idol	0	0.0000000000	0.0000000000
idolized	0	0.0000000000	0.0000000000
if	14	0.0057418500	-0.0198300041
ill	1	0.0004800000	0.0066024993
illicit	1	0.0002754500	-0.0051781316
illnesses	1	0.0003903000	0.0048814884
images	1	0.0004213500	0.0117684105
imaginary	0	0.0000000000	0.0000000000
imagination	1	0.0004997500	0.0139581420
imagine	0	0.0000000000	0.0000000000
imagines	0	0.0000000000	0.0000000000
imitating	1	0.0010619000	-0.0166041122
imitations	1	0.0010619000	-0.0166041122
immediacy	0	0.0000000000	0.0000000000
immediately	1	0.0007889000	0.0038314257
immersed	1	0.0002754500	-0.0051781316
impact	1	0.0005693250	0.0078311832
impersonation	1	0.0003306750	0.0051084588
implications	0	0.0000000000	0.0000000000
impress	1	0.0004997500	0.0139581420
impressionable	0	0.0000000000	0.0000000000
impressive	1	0.0008907250	0.0000030471
improvisational	1	0.0002754500	-0.0051781316
in	37	0.0180586250	-0.0456506238
inability	0	0.0000000000	0.0000000000
inadequacy	1	0.0010935000	-0.0163728000
incapable	1	0.0003219500	-0.0061786703
incessant	0	0.0000000000	0.0000000000
include	1	0.0003408250	0.0070685758
included	1	0.0008242250	-0.0174492568
including	2	0.0004864000	0.0052822323
incredible	1	0.0003408250	0.0070685758
incredibly	1	0.0003067250	-0.0023973745
incurred	0	0.0000000000	0.0000000000
indebtedness	0	0.0000000000	0.0000000000
independence	0	0.0000000000	0.0000000000
indianapolis	0	0.0000000000	0.0000000000
indicates	0	0.0000000000	0.0000000000
indifferently	1	0.0007363250	0.0130443990
indulgent	1	0.0002754500	-0.0051781316
inevitably	1	0.0007777500	-0.0056041827
inexplicable	1	0.0008242250	-0.0174492568
inferior	0	0.0000000000	0.0000000000
inflation	1	0.0002516000	0.0050698684
influence	0	0.0000000000	0.0000000000
information	1	0.0003903000	0.0048814884
ing	0	0.0000000000	0.0000000000
ingmar	1	0.0005509000	-0.0103562632
initially	1	0.0003306750	0.0051084588
inkling	0	0.0000000000	0.0000000000
inmates	0	0.0000000000	0.0000000000
inn	1	0.0008907250	0.0000030471
inner	1	0.0002516000	0.0046803136
input	0	0.0000000000	0.0000000000
insane	2	0.0014563500	-0.0057352626
inside	2	0.0008775000	-0.0155094487
insight	1	0.0002754500	-0.0051781316
insightful	1	0.0007889000	0.0038314257
insistence	1	0.0002754500	-0.0051781316
insomnia	1	0.0003408250	0.0070685758
inspect	1	0.0006347250	0.0075923842
inspector	1	0.0007889000	0.0038314257
inspirational	0	0.0000000000	0.0000000000
inspire	1	0.0002516000	0.0050698684
inspired	2	0.0013006750	0.0128821136
inst	0	0.0000000000	0.0000000000
instead	5	0.0016967250	-0.0039090557
institute	0	0.0000000000	0.0000000000
